764	8674	good
5362	6972	great
901	953	average
5206	953	good
5349	12742	average
5349	12742	average
5412	10758	good
5362	7986	good
5345	1970	null
5277	11626	null
5274	11877	null
5429	11389	great
5403	11626	great
867	953	average
5418	6839	great
5274	939	null
5660	1935	average
5361	10539	null
5360	953	average
5369	6154	null
1909	8510	average
4920	1787	null
5062	388	good
5548	10539	great
5056	3925	null
4096	3880	null
5233	4077	average
5691	7827	average
5206	6239	great
5630	8721	good
5415	1970	bad
5233	7692	good
5709	10711	great
5624	8721	good
5483	8510	good
4205	5135	null
5361	10758	good
5454	13826	great
5453	1970	great
792	5135	null
5206	6239	null
5250	6154	null
5458	7692	average
5250	6154	null
5250	6154	null
5453	6239	average
5359	5086	great
5454	6239	bad
5206	11063	good
5418	549	null
5544	3598	great
5625	8649	average
5455	836	great
4547	514	null
5322	6530	good
5274	7692	average
5233	2833	null
4564	6239	great
5660	5355	null
4992	7187	average
5233	2691	great
5206	7827	good
5532	1093	great
5624	5127	good
5544	2833	great
1909	8510	good
5709	8120	great
5548	6530	great
5544	4818	null
5709	4818	null
5629	4818	null
5229	884	bad
5349	12742	average
5548	13605	great
4720	2987	null
5229	10969	great
5229	7187	good
5455	6239	bad
1909	8510	good
5555	953	average
5634	953	average
5709	953	good
5084	13567	null
5258	12742	average
5548	6712	great
956	5355	null
5544	12549	great
5026	6928	good
5272	10711	good
865	6712	great
5229	10092	bad
5272	6239	good
5709	12549	great
865	6712	great
6041	10713	null
5258	12742	average
5026	3880	good
5258	12742	average
5258	12742	average
5258	12742	average
5403	6001	great
5458	953	good
5229	11626	good
5459	9195	great
5531	10711	good
5487	8120	great
5229	1970	great
5710	12199	null
5415	8120	good
4476	8510	average
5639	10539	null
5555	4077	good
5026	4818	null
5639	4818	null
5709	8510	good
5229	6239	bad
5229	12008	good
5592	10711	great
5709	2379	good
5229	8510	average
5188	5166	great
5272	10711	good
5206	8510	good
5229	11644	average
5544	2379	average
944	953	average
5410	10711	good
5322	4680	good
5345	3880	great
5455	11644	good
5487	2379	great
5179	12693	null
792	6059	good
5695	10849	good
5026	2379	average
5229	6346	good
5455	1970	good
5691	10713	null
4672	1830	good
5712	13727	good
5233	11957	good
1385	953	average
5229	6839	null
5345	12278	null
1233	12742	average
51	6409	great
5538	842	null
5538	842	good
5137	9603	average
5453	7692	average
1382	10539	good
5270	12266	good
5345	5215	good
5345	5215	great
5229	9070	good
5538	842	good
4997	1229	great
5080	4680	good
5651	5262	bad
5229	2833	null
5206	7692	good
5553	5355	null
5065	7187	good
5592	1830	great
5555	3985	good
4714	6928	null
5345	3925	great
5138	4520	good
5258	7692	good
2325	953	average
5630	953	average
5270	12266	good
4431	953	good
5075	953	average
5065	9070	good
5417	8651	null
5455	3795	good
5459	1093	good
5345	12278	null
5270	12266	average
5229	5135	bad
5065	12263	good
5229	12266	good
5453	3985	good
5755	13727	great
2277	11644	average
4205	6059	good
5459	10538	good
5229	8721	great
5361	3985	good
5555	6600	bad
5444	953	average
5755	10713	null
5553	7827	good
5553	13913	great
5530	8120	average
5272	12266	good
5459	10645	good
5345	5215	good
5274	11237	good
5454	8510	average
5345	5215	good
5592	3985	good
5732	12199	good
5167	7477	good
5273	10645	great
5270	12266	null
5454	8721	average
5233	10645	good
5429	10538	great
5415	1093	good
4149	953	average
5710	8120	bad
5361	8120	great
5530	4818	null
5732	4818	null
5629	11237	good
5026	7692	good
5229	11430	average
4149	953	average
5695	8510	bad
5553	9076	average
1198	953	good
1429	6239	good
1198	953	average
5400	2691	great
2304	13567	null
5709	12569	great
5255	1236	good
5229	884	good
1198	953	average
4177	12742	average
5630	8721	great
4177	12742	average
5065	3985	good
5376	10711	good
5544	3985	good
5483	5355	null
5553	7692	null
1198	953	good
5125	6712	good
5459	10711	great
4981	3880	good
4997	6154	null
5270	12266	average
4619	5262	null
5233	11430	average
5229	10247	great
5229	7986	good
5065	10539	null
5753	11430	average
1198	953	good
5455	3880	great
5179	2	good
5455	3880	great
5455	8721	average
5229	5135	good
5544	1093	good
5655	953	average
5732	953	average
5732	455	good
5258	12742	average
5623	4818	null
5695	4818	null
4550	939	null
5556	4818	null
5187	4987	good
5569	1830	great
5258	12742	average
5487	3985	good
5715	12199	null
4559	4116	null
5600	12199	good
5455	8721	average
1646	8510	good
5568	8510	good
5568	8674	average
5483	8120	great
5407	8510	good
5541	1970	good
5624	1970	good
5337	12266	average
5258	7187	good
4177	12742	average
5530	4077	good
5362	4680	great
5710	9891	good
5728	8510	good
5483	8510	good
5026	11430	great
5487	11430	average
4947	1290	good
5568	1093	good
4289	7692	great
5337	12266	good
5255	2	good
5453	3985	good
5233	12786	null
5600	2379	average
1646	8510	good
5716	6409	great
5258	12742	average
5258	12742	average
5577	953	average
886	3880	good
901	953	average
5541	6239	average
5407	11473	good
1646	3880	great
5459	13567	null
5547	10713	null
5362	13141	great
5179	7827	good
5206	7692	good
5455	8120	good
5459	12786	null
5065	7827	great
5400	8721	good
764	8674	good
5556	4818	null
4547	939	null
901	953	average
5349	1970	good
803	8510	average
5625	4818	null
5361	11430	good
5460	10749	great
5629	4077	great
5359	5215	good
5553	2691	average
5483	2379	good
5487	647	good
1868	5262	good
1868	5262	great
5229	7304	great
5324	5262	null
5629	8510	average
5707	8120	bad
764	8674	good
5781	953	average
5728	953	average
5229	10713	null
5544	11430	average
5732	10713	null
5623	10713	null
51	6409	great
5553	11430	great
5349	10494	good
5349	3985	good
5553	3985	good
5579	7692	average
5533	3985	average
5418	3925	great
5229	838	null
5110	7692	good
1646	3880	good
5418	3925	great
5531	1777	great
5548	13727	great
5548	7827	great
5546	12742	average
5349	838	null
5546	12742	average
5548	9195	great
5716	8510	good
5102	514	average
5206	3925	great
5140	514	average
5410	7692	good
5556	1093	great
5361	3985	good
5548	8120	good
5480	8510	average
5548	13605	great
5712	4818	null
5455	4818	null
1905	3880	bad
1905	3880	good
1905	3880	null
1905	3880	great
5457	953	average
5206	11278	great
5604	838	null
5272	8674	good
1907	3880	good
5457	1970	good
5400	3985	great
901	953	average
901	953	average
5455	7692	good
5456	1970	good
5415	8510	good
5136	1496	good
901	953	average
5592	4680	good
5408	1970	average
5480	8510	good
5179	12216	great
901	953	average
5408	388	great
5712	13727	great
5538	3985	good
1646	8510	good
5407	6712	average
5546	10494	great
4924	842	null
803	8510	average
5229	7986	null
5559	1970	great
5400	1970	great
5229	7692	good
5065	12216	good
4614	6476	average
4267	514	null
5623	10539	null
5548	6712	good
5709	12199	null
1907	3880	great
5544	4150	null
5546	12742	average
5625	8649	average
5544	8120	great
5460	8633	great
5479	8510	average
5592	3925	great
5229	953	average
5002	11872	good
5455	3985	good
5559	12693	average
1138	953	average
5709	8120	great
5349	10959	average
5258	8674	good
5406	8721	bad
5101	5331	null
5556	11872	good
5459	11872	great
5400	1093	great
5624	12199	good
5709	8510	good
5026	8510	average
5546	12742	average
5548	953	good
5546	3985	good
5002	11872	good
5272	11872	good
4565	455	null
5272	11872	good
4567	939	null
5715	8510	good
5227	6038	great
4550	2987	null
5179	8721	good
5337	1970	great
5623	8510	good
575	953	average
5456	10713	null
5065	11872	good
5258	8674	good
4177	12742	average
5455	10959	average
5530	4680	average
5349	11957	good
5349	11430	average
5456	10713	null
564	953	good
5579	3880	average
5624	838	null
5541	1572	null
5229	11389	great
752	2379	average
6	4360	null
4240	2358	null
5709	2379	average
5270	8651	null
5274	8651	null
5324	5355	null
5233	3598	good
5229	1496	great
5272	8931	good
5376	13635	great
5026	6928	null
956	5355	null
4177	12742	average
5592	10959	good
5277	6613	null
5233	10711	good
5639	836	good
5277	6613	great
5272	11957	good
5624	3985	null
5604	10089	good
5453	11430	average
5277	6613	great
39	953	average
5229	7209	average
5415	7209	average
5361	10539	null
231	7827	average
5093	1406	null
4896	514	average
5402	8637	good
1620	953	average
5272	4818	null
5364	6154	null
5400	8721	great
5484	7209	good
5258	953	average
5559	10759	average
4646	953	good
5229	953	good
5629	1093	great
5065	953	average
5547	11389	great
5454	11644	average
5484	7209	good
5458	953	average
5630	10089	good
5400	11644	average
5272	11430	great
5548	10539	null
5229	10849	good
5408	3985	good
2231	953	average
5578	5355	null
4177	12742	good
5233	13027	null
5408	1093	good
1138	953	good
4177	12742	good
5487	3454	null
5415	3880	good
5272	11961	good
5400	953	average
5229	4077	average
2213	953	average
5179	13027	great
5233	13027	good
5065	3985	good
5267	11975	good
5639	12199	null
5206	1384	great
5380	939	null
3114	9603	average
5272	11430	great
4192	953	average
4256	142	null
5459	4150	null
5475	11430	great
4565	514	null
5269	953	average
5457	8721	good
5362	6972	great
5456	12742	average
5456	12742	average
5710	12199	null
4240	2987	null
4844	3985	average
5709	4077	good
5544	4077	good
5732	14130	great
5229	11254	null
4192	953	average
1138	953	average
4547	1093	null
5487	8120	great
5349	2833	good
5272	11961	good
5415	1935	good
4565	1093	null
5453	3985	good
5560	7692	average
5542	953	average
5272	11961	good
5455	1093	good
5453	3985	average
5272	11961	great
5247	4077	average
5453	5355	null
5455	4150	null
5559	7692	good
5556	12577	great
5362	6972	great
4309	953	good
5361	3985	good
5065	11254	great
5229	2833	null
5483	5355	null
4540	6239	good
4462	2987	null
4314	2987	null
5233	3985	null
5229	647	null
5556	2	good
4560	647	null
5206	388	good
5629	4077	good
5459	6972	great
5530	5215	average
5233	13027	null
4177	12742	average
5623	6972	great
669	11336	null
5556	3985	good
5233	13027	good
5588	1093	average
5415	7692	average
5233	10849	good
5455	4150	null
5065	7827	good
5272	6712	good
5456	12742	average
5530	5215	average
5233	10849	good
5065	3985	good
5376	4077	average
5559	6239	average
4229	142	null
5598	8940	null
615	11430	great
5569	3985	good
615	11430	great
4462	939	null
568	1771	null
615	11430	great
5458	939	null
615	11430	great
5359	5215	good
615	11430	great
615	11430	great
5250	8510	bad
5359	5215	good
5459	6972	great
5556	4150	null
5639	10539	null
5250	953	average
3719	1768	great
5402	10140	good
615	11430	great
5229	7692	average
5272	11957	good
5410	8120	great
615	11430	great
568	1771	null
615	11430	great
615	11430	great
615	11430	great
615	11430	great
615	11430	great
981	953	average
4192	953	average
5415	3985	good
5556	1498	good
5453	647	null
615	11430	great
615	11430	great
615	11430	great
615	11430	great
615	11430	great
615	11430	great
4192	953	average
5455	4150	null
615	11430	great
5229	8216	great
5258	838	null
5623	6972	great
5229	10749	average
5546	2691	great
4192	953	average
5026	2379	good
5556	1970	great
5579	1970	good
119	5262	great
5410	8651	null
5660	3985	good
5532	1093	good
4361	12742	average
1905	11430	null
5138	6692	null
119	5262	great
5110	4818	null
4497	5355	null
5556	4150	null
4559	1616	null
1432	1771	null
4551	3308	null
5546	1236	good
1115	8510	average
5532	1093	good
5138	6692	null
5598	8940	null
4192	953	average
981	953	average
5592	2	great
5233	1093	good
5336	3880	great
5598	838	null
5578	1093	good
4192	953	average
5138	6692	null
5588	6239	null
5546	2219	average
5546	1970	average
5349	6530	great
5556	7827	good
5229	1013	null
1905	11430	good
5138	6692	null
5556	6530	good
5277	12330	null
5546	1498	great
5349	3880	good
4192	953	average
5272	3985	good
5458	3880	null
5418	8637	great
5082	8216	good
5546	3880	good
5277	3795	great
5459	4150	null
5140	7827	good
2300	8674	average
2300	8674	average
5229	9585	great
5624	12199	null
5589	11430	great
5579	8510	average
5272	6712	good
5337	10711	average
5180	953	average
5408	3880	good
803	8510	average
5624	953	average
5056	4818	null
4192	953	average
5459	4150	null
4192	953	average
5604	11430	average
5258	8931	good
4192	953	average
5206	7827	great
5345	10969	good
5459	7827	good
5400	7827	good
1515	12263	great
5233	7827	average
5455	3985	good
5408	11430	good
5196	7827	good
5405	5355	null
39	953	average
5408	10711	great
5362	10711	good
1138	953	good
5710	7209	average
5667	7209	average
5359	10749	average
5546	5651	great
1745	8674	good
1905	11430	average
5361	8674	good
5361	4077	good
5487	2379	good
5555	10749	good
5707	3985	good
5483	3985	good
5460	10749	good
5592	10749	good
5349	4987	good
4361	12742	average
5272	8674	good
5755	3985	good
1905	11430	great
5258	1970	average
5556	10749	good
1474	953	average
4195	8674	good
5556	8120	great
5553	5355	null
5553	647	good
5579	953	average
5592	3985	good
5546	5844	great
5229	4987	average
5233	10749	good
5408	10711	good
5487	647	good
5487	11473	great
5459	10749	good
5181	10749	good
1905	11430	good
4361	12742	average
5592	1830	great
5455	10711	great
5272	6154	null
5359	1830	good
5531	1970	great
1745	6239	null
865	10539	great
5460	6239	good
4577	3985	null
5415	5464	average
498	884	average
5459	2833	great
5622	10538	bad
3985	2	null
5531	6239	null
5592	6239	average
5642	3880	good
5362	647	great
5272	6154	null
5229	10758	good
764	8674	good
764	8674	good
5592	1406	good
5546	5262	average
5547	10089	great
5459	388	great
2595	3880	great
5579	3880	average
5592	7827	good
5362	647	great
2087	953	average
5272	6154	null
5460	3175	good
5546	1093	great
5364	6239	null
5258	6239	good
5400	4077	great
2595	3880	good
2595	8510	average
5459	7827	average
5179	4818	null
5695	7827	great
764	8674	good
5457	12971	great
5553	1093	great
764	8674	good
5691	7869	average
5468	1246	average
400	4818	null
5691	7869	bad
4552	1826	null
5526	4818	null
4096	3880	null
5559	10749	average
5592	10749	good
5546	10749	good
5229	5215	bad
4195	8674	good
4563	647	null
5349	10749	average
5546	1768	good
5546	5135	good
5229	1572	null
5691	7869	bad
5233	4818	null
4559	647	null
4476	4818	null
4646	4818	null
4846	1406	null
4471	2987	null
4562	2833	null
4831	884	null
5277	1572	great
5206	8633	great
4562	2833	null
5480	7869	average
2218	953	average
5546	5215	good
4268	408	null
1745	8674	good
4179	408	null
4096	463	null
338	2	null
5451	953	average
4552	939	null
5556	10969	great
5459	2833	great
5623	10539	great
5530	8674	average
1897	953	average
2218	953	average
1402	953	average
4547	2419	null
5065	2379	good
5362	647	good
5337	10711	good
5556	5464	average
4555	2673	null
4571	647	null
5362	647	great
5530	3985	good
4555	2419	null
4568	1826	null
5546	842	good
